METHOD,PARAMS,TIME,CI,CI_CENS,IBS,IAUC,CRIT,CI_mean,CI_CENS_mean,IBS_mean,IAUC_mean,table_path
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'tarone-ware', 'depth': 10, 'ens_metric_name': 'ibs', 'leaf_model': 'base_fast', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",188.799206495285,"[0.74642089, 0.84380545, 0.84935944, 0.8676061, 0.86751595]","[0.63596699, 0.84022847, 0.82708982, 0.81535798, 0.79511267]","[0.12373496, 0.1395242, 0.17626018, 0.16555332, 0.15755781]","[0.77834758, 0.90765259, 0.82074544, 0.73610821, 0.83509142]",tarone-ware,0.8349415676830251,0.7827511868546031,0.1525260962590216,0.8155890475693894,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'tarone-ware', 'depth': 10, 'ens_metric_name': 'ibs', 'leaf_model': 'base_fast', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",208.1746861934662,"[0.74865908, 0.83445824, 0.84273275, 0.87563583, 0.87351078]","[0.64418589, 0.84356483, 0.83482372, 0.82607451, 0.79910204]","[0.12307819, 0.12933301, 0.17216932, 0.1586492, 0.14775117]","[0.79664593, 0.92652998, 0.83210939, 0.76554354, 0.86335427]",tarone-ware,0.8349993334114962,0.7895501987525014,0.146196178030726,0.8368366239918892,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'tarone-ware', 'depth': 10, 'ens_metric_name': 'ibs', 'leaf_model': 'base_fast', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",206.1873478889465,"[0.74522455, 0.83669848, 0.80597309, 0.87274823, 0.87555218]","[0.63527363, 0.84040196, 0.8290535, 0.8313827, 0.81400137]","[0.12587765, 0.14041489, 0.19107372, 0.15820903, 0.15091366]","[0.78058194, 0.89171462, 0.77351591, 0.76101983, 0.8618616]",tarone-ware,0.8272393058369314,0.7900226339802137,0.1532977897573479,0.8137387814736879,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'tarone-ware', 'depth': 10, 'ens_metric_name': 'ibs', 'leaf_model': 'wei_survive', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",187.5315945148468,"[0.74445421, 0.85115301, 0.84777187, 0.87519602, 0.87418678]","[0.62812014, 0.84427214, 0.82893266, 0.83159732, 0.80646591]","[0.12247314, 0.13417866, 0.17010896, 0.16429349, 0.1536278]","[0.77319515, 0.90640756, 0.83776054, 0.7626595, 0.84080952]",tarone-ware,0.8385523772240117,0.787877634397453,0.1489364109603996,0.8241664555117051,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'tarone-ware', 'depth': 10, 'ens_metric_name': 'ibs', 'leaf_model': 'wei_survive', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",186.6727156639099,"[0.74768125, 0.8460457, 0.83150254, 0.87377, 0.87161885]","[0.60687952, 0.8462873, 0.82470318, 0.81306873, 0.81307195]","[0.12750703, 0.13640135, 0.17113663, 0.16439213, 0.14558744]","[0.77707797, 0.89081987, 0.81348276, 0.75351884, 0.85854924]",tarone-ware,0.8341236656090611,0.7808021383106999,0.1490049186244435,0.8186897391141521,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'tarone-ware', 'depth': 10, 'ens_metric_name': 'ibs', 'leaf_model': 'wei_survive', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",207.6423141956329,"[0.75622564, 0.85040037, 0.84271949, 0.87564471, 0.87201374]","[0.64418589, 0.85396092, 0.83101719, 0.83225548, 0.80078929]","[0.12135315, 0.1251791, 0.16964833, 0.16435014, 0.15055336]","[0.77564691, 0.92546779, 0.83878301, 0.7518155, 0.84158249]",tarone-ware,0.8394007901834927,0.792441755306571,0.1462168171876585,0.8266591383997948,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'tarone-ware', 'depth': 10, 'ens_metric_name': 'ibs', 'leaf_model': 'wei_survive', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",207.0158984661102,"[0.74950226, 0.84123635, 0.84309759, 0.8680459, 0.87740172]","[0.63175607, 0.85568249, 0.8327543, 0.82638929, 0.81321494]","[0.12365695, 0.13972321, 0.17543836, 0.1670303, 0.15632615]","[0.78000648, 0.88334874, 0.82872493, 0.74251669, 0.8188914]",tarone-ware,0.8358567627420743,0.7919594159540333,0.1524349925131492,0.8106976483559258,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 5, 'ens_metric_name': 'conc', 'leaf_model': 'base_fast', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",107.6096427440643,"[0.75421701, 0.85464249, 0.83839677, 0.87360563, 0.85718843]","[0.64279916, 0.85899215, 0.83541283, 0.82817776, 0.81687543]","[0.11997998, 0.13454924, 0.16955847, 0.16541819, 0.15501587]","[0.79667613, 0.92452744, 0.84200444, 0.76411937, 0.83164865]",wilcoxon,0.8356100658992036,0.7964514660854274,0.1489043493196404,0.8317952069751753,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 5, 'ens_metric_name': 'conc', 'leaf_model': 'base_fast', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",106.9846017360687,"[0.74870984, 0.84192056, 0.84386705, 0.87145548, 0.87248226]","[0.63566259, 0.831247, 0.83069998, 0.82378527, 0.81078415]","[0.1336813, 0.14126028, 0.1746343, 0.16663884, 0.15258244]","[0.78613528, 0.91781438, 0.82843448, 0.75797147, 0.85038329]",wilcoxon,0.8356870396992516,0.7864357951474055,0.1537594318333699,0.8281477779907591,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 5, 'ens_metric_name': 'conc', 'leaf_model': 'base_fast', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",121.9223961830139,"[0.75844616, 0.83857013, 0.84667074, 0.86887886, 0.86901298]","[0.64342488, 0.85093151, 0.84127368, 0.82700452, 0.81545985]","[0.1218953, 0.13099861, 0.16721118, 0.16618501, 0.15010342]","[0.78256805, 0.91553339, 0.84070749, 0.7447159, 0.85289221]",wilcoxon,0.8363157740675643,0.7956188877930167,0.1472787024965055,0.8272834086073514,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 5, 'ens_metric_name': 'conc', 'leaf_model': 'base_fast', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",121.8755207061768,"[0.74573884, 0.85307101, 0.84794654, 0.86916762, 0.867304]","[0.63456335, 0.86582501, 0.83603214, 0.82056602, 0.80349176]","[0.13364566, 0.1308223, 0.17651361, 0.16447037, 0.15789487]","[0.77182739, 0.9168721, 0.82908483, 0.75802798, 0.84035688]",wilcoxon,0.8366456032201464,0.7920956577110505,0.1526693618049101,0.8232338357558522,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 5, 'ens_metric_name': 'conc', 'leaf_model': 'wei_survive', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",106.9153442382812,"[0.75191702, 0.85236914, 0.84366805, 0.8756958, 0.87161215]","[0.65642968, 0.85437463, 0.8410471, 0.82235449, 0.80352036]","[0.12634077, 0.13365349, 0.17062058, 0.1617982, 0.15325738]","[0.78712584, 0.91846842, 0.83138488, 0.75413525, 0.84735759]",wilcoxon,0.8390524334342169,0.7955452530553684,0.1491340846532029,0.8276943969111654,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 5, 'ens_metric_name': 'conc', 'leaf_model': 'wei_survive', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",106.9071371555328,"[0.74486697, 0.85014214, 0.84354423, 0.87467626, 0.87609656]","[0.65429886, 0.84232371, 0.81813238, 0.81638814, 0.82539751]","[0.12756605, 0.13901179, 0.16983481, 0.1678617, 0.1620751]","[0.77912333, 0.90958747, 0.82226314, 0.76210589, 0.83399353]",wilcoxon,0.8378652303217431,0.7913081188651544,0.1532698895590021,0.8214146724070328,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 5, 'ens_metric_name': 'conc', 'leaf_model': 'wei_survive', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",122.0626814365387,"[0.75319945, 0.84968747, 0.84791117, 0.86873448, 0.86275936]","[0.6524217, 0.84491272, 0.8333283, 0.82853545, 0.82531171]","[0.12031212, 0.13474717, 0.16624436, 0.16169406, 0.15730588]","[0.79151678, 0.90454479, 0.84033492, 0.76076013, 0.84859865]",wilcoxon,0.836458385796143,0.796901977595183,0.1480607189972721,0.8291510539373868,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 5, 'ens_metric_name': 'conc', 'leaf_model': 'wei_survive', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",120.0478148460388,"[0.74478309, 0.84290053, 0.84723899, 0.87086686, 0.86690241]","[0.6320943, 0.84233705, 0.83221051, 0.82321296, 0.79923073]","[0.12440728, 0.13156734, 0.16785857, 0.16253458, 0.1523996]","[0.78555847, 0.90362826, 0.84100785, 0.75497663, 0.85420076]",wilcoxon,0.8345383756786722,0.7858171078736802,0.1477534742096797,0.8278743940159645,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 5, 'ens_metric_name': 'ibs', 'leaf_model': 'base_fast', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",163.5334751605988,"[0.75361884, 0.85444385, 0.83839677, 0.87511384, 0.86497925]","[0.64374619, 0.86314258, 0.83541283, 0.82998054, 0.81505948]","[0.11933416, 0.13361527, 0.16955847, 0.16686255, 0.15464712]","[0.78079946, 0.92431135, 0.84200444, 0.75894681, 0.8297369]",wilcoxon,0.8373105085901045,0.7974683258663016,0.1488035135428811,0.8271597929858852,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 5, 'ens_metric_name': 'ibs', 'leaf_model': 'base_fast', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",164.4690849781036,"[0.75472689, 0.84192056, 0.8431197, 0.87145548, 0.86500379]","[0.6510688, 0.831247, 0.83142503, 0.82378527, 0.81215683]","[0.1298163, 0.14126028, 0.17432989, 0.16663884, 0.1533822]","[0.78582273, 0.91781438, 0.82514926, 0.75797147, 0.84138779]",wilcoxon,0.835245284546804,0.7899365845585675,0.1530855024729765,0.8256291273497334,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 5, 'ens_metric_name': 'ibs', 'leaf_model': 'base_fast', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",179.9376049041748,"[0.75866689, 0.84066029, 0.84667074, 0.86554258, 0.86890589]","[0.64171684, 0.84392516, 0.84127368, 0.82807761, 0.82263784]","[0.12207883, 0.13260343, 0.16721118, 0.1683136, 0.14915393]","[0.77682529, 0.91637808, 0.84070749, 0.73198294, 0.85296251]",wilcoxon,0.836089277021738,0.7955262238019722,0.147872191761877,0.8237712608384828,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 5, 'ens_metric_name': 'ibs', 'leaf_model': 'base_fast', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",178.797600030899,"[0.74661955, 0.85472415, 0.84842414, 0.86935864, 0.867304]","[0.63649124, 0.86474403, 0.83853962, 0.82019401, 0.80349176]","[0.1313187, 0.1309079, 0.17544595, 0.16433699, 0.15789487]","[0.77338289, 0.92147528, 0.83519229, 0.75770362, 0.84035688]",wilcoxon,0.8372860980571504,0.7926921346416094,0.1519808795661539,0.8256221907568276,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 5, 'ens_metric_name': 'ibs', 'leaf_model': 'wei_survive', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",164.9062581062317,"[0.75228564, 0.85376846, 0.84401298, 0.87543369, 0.86945027]","[0.65587161, 0.85654994, 0.8370593, 0.82195387, 0.80151853]","[0.12711611, 0.13078666, 0.17106184, 0.16285883, 0.15216446]","[0.78050417, 0.92432127, 0.82720011, 0.75439438, 0.85130627]",wilcoxon,0.8389902100689206,0.7945906508305093,0.1487975812569399,0.8275452394428513,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 5, 'ens_metric_name': 'ibs', 'leaf_model': 'wei_survive', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",164.0021014213562,"[0.74965235, 0.846635, 0.84354423, 0.87467626, 0.87575298]","[0.65507678, 0.83961458, 0.81813238, 0.81638814, 0.82516873]","[0.12695039, 0.14084812, 0.16983481, 0.1678617, 0.16131364]","[0.77220419, 0.8928666, 0.82226314, 0.76210589, 0.83486295]",wilcoxon,0.8380521636975562,0.7908761222745383,0.1533617297850234,0.8168605530834853,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 5, 'ens_metric_name': 'ibs', 'leaf_model': 'wei_survive', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",178.0632119178772,"[0.75319945, 0.8475002, 0.84927984, 0.86799481, 0.86275936]","[0.6524217, 0.84836919, 0.83906831, 0.82882161, 0.82531171]","[0.12031212, 0.13106351, 0.16508465, 0.16193953, 0.15730588]","[0.79151678, 0.90601374, 0.83617674, 0.76060047, 0.84859865]",wilcoxon,0.836146733135774,0.7987985037621593,0.1471411404794321,0.8285812757908355,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 5, 'ens_metric_name': 'ibs', 'leaf_model': 'wei_survive', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",176.7194499969482,"[0.74392887, 0.84476997, 0.84729648, 0.86655324, 0.86757842]","[0.62472096, 0.84340469, 0.83236156, 0.8199794, 0.81091283]","[0.12519099, 0.13098347, 0.16815725, 0.1625012, 0.15524488]","[0.7808578, 0.90426289, 0.83788591, 0.73646875, 0.84775782]",wilcoxon,0.8340253961870392,0.7862758883267412,0.1484155599335659,0.8214466313090659,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 10, 'ens_metric_name': 'conc', 'leaf_model': 'base_fast', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",130.5782642364502,"[0.74518261, 0.85153484, 0.84673928, 0.87064251, 0.87341261]","[0.64601231, 0.85594939, 0.83938552, 0.82442912, 0.79705731]","[0.12220784, 0.14137078, 0.17205185, 0.16386874, 0.15702261]","[0.79530064, 0.90585836, 0.82614724, 0.76575378, 0.84308994]",wilcoxon,0.8375023702264448,0.7925667302725328,0.1513043638890828,0.8272299936921366,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 10, 'ens_metric_name': 'conc', 'leaf_model': 'base_fast', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",129.3547978401184,"[0.74552253, 0.84674757, 0.84782714, 0.87118893, 0.86975146]","[0.63231414, 0.84627396, 0.8261835, 0.82009386, 0.79784374]","[0.12225994, 0.1431669, 0.17842125, 0.16968907, 0.1569438]","[0.7810289, 0.90344974, 0.80368452, 0.74444378, 0.84274764]",wilcoxon,0.8362075267995059,0.7845418401227218,0.1540961904361663,0.8150709144180291,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 10, 'ens_metric_name': 'conc', 'leaf_model': 'base_fast', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",150.9060256481171,"[0.75656777, 0.85272449, 0.84765247, 0.87675088, 0.87111909]","[0.6519651, 0.85320023, 0.84279931, 0.83371487, 0.80014585]","[0.12838232, 0.13291475, 0.17270492, 0.16473358, 0.15254464]","[0.78861282, 0.91562856, 0.84197499, 0.76129043, 0.85151048]",wilcoxon,0.8409629388841207,0.7963650726260031,0.1502560422698056,0.8318034564540195,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 10, 'ens_metric_name': 'conc', 'leaf_model': 'base_fast', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",150.7506546974182,"[0.7461207, 0.84147251, 0.85075686, 0.87421202, 0.87779439]","[0.63343029, 0.83936102, 0.83347935, 0.82517312, 0.81278598]","[0.12563012, 0.14760336, 0.18197124, 0.16483927, 0.15502521]","[0.78575763, 0.89312234, 0.80718228, 0.75134398, 0.85427136]",wilcoxon,0.8380712969105486,0.7888459526569881,0.1550138414763567,0.8183355176271097,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 10, 'ens_metric_name': 'conc', 'leaf_model': 'wei_survive', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",128.92107629776,"[0.74571677, 0.85244639, 0.8447736, 0.87422313, 0.87227478]","[0.64878577, 0.85436129, 0.82792061, 0.82050878, 0.79567033]","[0.12391285, 0.13529428, 0.17229464, 0.16223262, 0.15768515]","[0.77267288, 0.89925635, 0.81285576, 0.76220175, 0.8379983]",wilcoxon,0.837886933227138,0.7894493547539925,0.1502839057072819,0.8169970060652322,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 10, 'ens_metric_name': 'conc', 'leaf_model': 'wei_survive', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",130.3588364124298,"[0.74944266, 0.85073807, 0.85032791, 0.87774377, 0.8753737]","[0.64692552, 0.85233278, 0.83366061, 0.8267756, 0.80293411]","[0.13519221, 0.13924558, 0.17096362, 0.16638391, 0.15263108]","[0.74772551, 0.9027758, 0.83170022, 0.75072421, 0.85221868]",wilcoxon,0.8407252207028518,0.7925257253173833,0.1528832777361572,0.8170288815821077,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 10, 'ens_metric_name': 'conc', 'leaf_model': 'wei_survive', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",150.8901364803314,"[0.75292134, 0.85185488, 0.8491516, 0.8733102, 0.87121503]","[0.66160455, 0.8495169, 0.83829794, 0.82667544, 0.8077957]","[0.12619189, 0.13041251, 0.17078775, 0.16168723, 0.14888024]","[0.76502666, 0.90410117, 0.83177744, 0.75474856, 0.85573955]",wilcoxon,0.8396906085256319,0.7967781037468182,0.1475919263990018,0.822278672937738,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 10, 'ens_metric_name': 'conc', 'leaf_model': 'wei_survive', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",149.9782872200012,"[0.75458563, 0.84691972, 0.84486426, 0.86760388, 0.87344161]","[0.64303592, 0.85346714, 0.83674209, 0.8141132, 0.80154713]","[0.12828567, 0.14384981, 0.17480736, 0.16421032, 0.15708929]","[0.76012618, 0.88194829, 0.81363079, 0.74182537, 0.83454844]",wilcoxon,0.8374830196656238,0.7897810975192263,0.1536484884791867,0.8064158135690583,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 10, 'ens_metric_name': 'ibs', 'leaf_model': 'base_fast', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",185.0331628322601,"[0.74518261, 0.85133399, 0.84693607, 0.86873892, 0.8701062]","[0.64601231, 0.85780441, 0.83943083, 0.82248326, 0.79698582]","[0.12220784, 0.13970491, 0.17206503, 0.16434649, 0.15735142]","[0.79530064, 0.91115722, 0.82657188, 0.76682692, 0.84557239]",wilcoxon,0.8364595576879716,0.7925433258329623,0.1511351371860097,0.8290858093738507,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 10, 'ens_metric_name': 'ibs', 'leaf_model': 'base_fast', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",188.1531352996826,"[0.74552253, 0.84312566, 0.8465248, 0.8753715, 0.8688635]","[0.63231414, 0.84500614, 0.82665176, 0.82039432, 0.8019189]","[0.12225994, 0.14190395, 0.1773766, 0.16608454, 0.15661609]","[0.7810289, 0.91032776, 0.80389961, 0.75717376, 0.83968439]",wilcoxon,0.8358815985545182,0.7852570532516493,0.1528482249770255,0.8184228857550238,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 10, 'ens_metric_name': 'ibs', 'leaf_model': 'base_fast', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",209.6695115566254,"[0.75868896, 0.85272449, 0.85036771, 0.87631552, 0.86915577]","[0.65045999, 0.85320023, 0.84335821, 0.82743375, 0.79395447]","[0.12862273, 0.13291475, 0.17253658, 0.1613872, 0.15304806]","[0.79767507, 0.91562856, 0.8454714, 0.76488351, 0.83966481]",wilcoxon,0.8414504900794599,0.7936813314002171,0.1497018672290773,0.832664669849024,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 10, 'ens_metric_name': 'ibs', 'leaf_model': 'base_fast', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",208.6850352287292,"[0.74630832, 0.83963176, 0.84866515, 0.87318581, 0.87754228]","[0.64227491, 0.83821331, 0.83196882, 0.82430035, 0.8136725]","[0.12468077, 0.14606134, 0.18217254, 0.16440842, 0.15408259]","[0.76866133, 0.89668837, 0.80924936, 0.75413378, 0.85559268]",wilcoxon,0.8370666660866478,0.7900859792300716,0.154281130993864,0.8168651042391757,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 10, 'ens_metric_name': 'ibs', 'leaf_model': 'wei_survive', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",186.4517488479614,"[0.75378218, 0.8518946, 0.84543251, 0.87459407, 0.87008612]","[0.65286139, 0.85484172, 0.82834355, 0.82492989, 0.80118966]","[0.12221669, 0.13483418, 0.17248206, 0.15903593, 0.15400543]","[0.79465496, 0.89932361, 0.81126492, 0.76369746, 0.84681196]",wilcoxon,0.8391578971668137,0.7924332447066351,0.1485148572453043,0.8231505838500335,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'wilcoxon', 'depth': 10, 'ens_metric_name': 'ibs', 'leaf_model': 'wei_survive', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",183.6237561702728,"[0.74869881, 0.84877151, 0.84443088, 0.87774377, 0.8732252]","[0.64004262, 0.82899162, 0.82980877, 0.8267756, 0.81301476]","[0.13424653, 0.142089, 0.16581112, 0.16638391, 0.15443818]","[0.73751471, 0.88344091, 0.83970801, 0.75072421, 0.84281419]",wilcoxon,0.838574033881158,0.7877266711354267,0.1525937466237264,0.8108404049492357,ONK\ONK_full.xlsx
